# rank, time, memory kiB
65, 1.69170688065584111e+09, 16857348
65, 1.69170690065600109e+09, 16857348
65, 1.69170692065616012e+09, 16857348
65, 1.69170694065634799e+09, 16857348
65, 1.69170696065651703e+09, 16857348
65, 1.69170698065671492e+09, 16857348
65, 1.69170700065689898e+09, 16857364
65, 1.69170702065706611e+09, 16857364
66, 1.69170686065546298e+09, 16461960
66, 1.69170688065577888e+09, 16856004
66, 1.69170690065592504e+09, 16856004
66, 1.69170692065608001e+09, 16856172
66, 1.69170694065622401e+09, 16856172
66, 1.69170696065637589e+09, 16856172
66, 1.69170698065652990e+09, 16856172
66, 1.69170700065668988e+09, 16856188
66, 1.69170702065685201e+09, 16856188
67, 1.69170686065542698e+09, 16418676
67, 1.69170688065574503e+09, 16812752
67, 1.69170690065588999e+09, 16812752
67, 1.69170692065603709e+09, 16812920
67, 1.69170694065621209e+09, 16812920
67, 1.69170696065636706e+09, 16812920
67, 1.69170698065652490e+09, 16812920
67, 1.69170700065670800e+09, 16812936
67, 1.69170702065686297e+09, 16812936
68, 1.69170686065549397e+09, 16471256
68, 1.69170688065580606e+09, 16787192
68, 1.69170690065596390e+09, 16787344
68, 1.69170692065613389e+09, 16787344
68, 1.69170694065629005e+09, 16787344
68, 1.69170696065648603e+09, 16787344
68, 1.69170698065667391e+09, 16787344
68, 1.69170700065682602e+09, 16787360
68, 1.69170702065699410e+09, 16787360
69, 1.69170686065560794e+09, 16468064
69, 1.69170688065592194e+09, 16784140
69, 1.69170690065608907e+09, 16784140
69, 1.69170692065626502e+09, 16784140
69, 1.69170694065644598e+09, 16784140
69, 1.69170696065661407e+09, 16784140
69, 1.69170698065680504e+09, 16784140
69, 1.69170700065696692e+09, 16784156
69, 1.69170702065714598e+09, 16784156
70, 1.69170686065554094e+09, 16462668
70, 1.69170688065587807e+09, 16856892
70, 1.69170690065602112e+09, 16856892
70, 1.69170692065618992e+09, 16856892
70, 1.69170694065634704e+09, 16856892
70, 1.69170696065651989e+09, 16856892
70, 1.69170698065667510e+09, 16856892
70, 1.69170700065684104e+09, 16856908
70, 1.69170702065700793e+09, 16856908
71, 1.69170686065542793e+09, 16461712
71, 1.69170688065573406e+09, 16855940
71, 1.69170690065590000e+09, 16855944
71, 1.69170692065609694e+09, 16855944
71, 1.69170694065624905e+09, 16855944
71, 1.69170696065639305e+09, 16855944
71, 1.69170698065652394e+09, 16855944
71, 1.69170700065666008e+09, 16855960
71, 1.69170702065680099e+09, 16855960
72, 1.69170686065555191e+09, 16463272
72, 1.69170688065580797e+09, 16857472
72, 1.69170690065595698e+09, 16857472
72, 1.69170692065610409e+09, 16857476
72, 1.69170694065627599e+09, 16857476
72, 1.69170696065643191e+09, 16857476
72, 1.69170698065658593e+09, 16857476
72, 1.69170700065673804e+09, 16857492
72, 1.69170702065687799e+09, 16857492
73, 1.69170686065550900e+09, 16462788
73, 1.69170688065582204e+09, 16857000
73, 1.69170690065597606e+09, 16857008
73, 1.69170692065610099e+09, 16857008
73, 1.69170694065628409e+09, 16857008
73, 1.69170696065646195e+09, 16857008
73, 1.69170698065662789e+09, 16857008
73, 1.69170700065675306e+09, 16857024
73, 1.69170702065692496e+09, 16857024
74, 1.69170686065544009e+09, 16462444
74, 1.69170688065577602e+09, 16856524
74, 1.69170690065591311e+09, 16856680
74, 1.69170692065605092e+09, 16856688
74, 1.69170694065622211e+09, 16856688
74, 1.69170696065639091e+09, 16856688
74, 1.69170698065653992e+09, 16856688
74, 1.69170700065669703e+09, 16856704
74, 1.69170702065684605e+09, 16856704
75, 1.69170686065559196e+09, 16462216
75, 1.69170688065591407e+09, 16856420
75, 1.69170690065606904e+09, 16856420
75, 1.69170692065622902e+09, 16856428
75, 1.69170694065643311e+09, 16856428
75, 1.69170696065659595e+09, 16856428
75, 1.69170698065676689e+09, 16856428
75, 1.69170700065694690e+09, 16856444
75, 1.69170702065711403e+09, 16856444
76, 1.69170686065556407e+09, 16463024
76, 1.69170688065587401e+09, 16857060
76, 1.69170690065603590e+09, 16857212
76, 1.69170692065621996e+09, 16857212
76, 1.69170694065638900e+09, 16857216
76, 1.69170696065657592e+09, 16857216
76, 1.69170698065674090e+09, 16857216
76, 1.69170700065691495e+09, 16857232
76, 1.69170702065708804e+09, 16857232
77, 1.69170686065551209e+09, 16470104
77, 1.69170688065583301e+09, 16786048
77, 1.69170690065599394e+09, 16786204
77, 1.69170692065618992e+09, 16786204
77, 1.69170694065636301e+09, 16786212
77, 1.69170696065653300e+09, 16786212
77, 1.69170698065674210e+09, 16786212
77, 1.69170700065691710e+09, 16786228
77, 1.69170702065709591e+09, 16786228
78, 1.69170686065562701e+09, 16464800
78, 1.69170688065595698e+09, 16859044
78, 1.69170690065612411e+09, 16859048
78, 1.69170692065628409e+09, 16859056
78, 1.69170694065645599e+09, 16859056
78, 1.69170696065661907e+09, 16859056
78, 1.69170698065679097e+09, 16859056
78, 1.69170700065692306e+09, 16859072
78, 1.69170702065706396e+09, 16859072
79, 1.69170686065548611e+09, 16462800
79, 1.69170688065583897e+09, 16857084
79, 1.69170690065600395e+09, 16857240
79, 1.69170692065620208e+09, 16857240
79, 1.69170694065637589e+09, 16857248
79, 1.69170696065656090e+09, 16857248
79, 1.69170698065676498e+09, 16857248
79, 1.69170700065694499e+09, 16857264
79, 1.69170702065712905e+09, 16857264
80, 1.69170686065563893e+09, 16462336
80, 1.69170688065602899e+09, 16856856
80, 1.69170690065622711e+09, 16856856
80, 1.69170692065647411e+09, 16856856
80, 1.69170694065667605e+09, 16856856
80, 1.69170696065689111e+09, 16856856
80, 1.69170698065712190e+09, 16856856
80, 1.69170700065733790e+09, 16856872
80, 1.69170702065753889e+09, 16856872
81, 1.69170686065558910e+09, 16463404
81, 1.69170688065596104e+09, 16857608
81, 1.69170690065617204e+09, 16857608
81, 1.69170692065640593e+09, 16857608
81, 1.69170694065664792e+09, 16857608
81, 1.69170696065687609e+09, 16857608
81, 1.69170698065713811e+09, 16857608
81, 1.69170700065736389e+09, 16857624
81, 1.69170702065760589e+09, 16857624
82, 1.69170686065552092e+09, 16462564
82, 1.69170688065585709e+09, 16856764
82, 1.69170690065603805e+09, 16856764
82, 1.69170692065622997e+09, 16856764
82, 1.69170694065645790e+09, 16856764
82, 1.69170696065662193e+09, 16856764
82, 1.69170698065683198e+09, 16856764
82, 1.69170700065702701e+09, 16856780
82, 1.69170702065721107e+09, 16856780
83, 1.69170686065547609e+09, 16462628
83, 1.69170688065581799e+09, 16856848
83, 1.69170690065601802e+09, 16856848
83, 1.69170692065621400e+09, 16856852
83, 1.69170694065645409e+09, 16856852
83, 1.69170696065666795e+09, 16856852
83, 1.69170698065687799e+09, 16856852
83, 1.69170700065708494e+09, 16856868
83, 1.69170702065729189e+09, 16856868
84, 1.69170686065555096e+09, 16464180
84, 1.69170688065588689e+09, 16858388
84, 1.69170690065605497e+09, 16858388
84, 1.69170692065623808e+09, 16858396
84, 1.69170694065640593e+09, 16858396
84, 1.69170696065657401e+09, 16858396
84, 1.69170698065675402e+09, 16858396
84, 1.69170700065691996e+09, 16858412
84, 1.69170702065709305e+09, 16858412
85, 1.69170686065550089e+09, 16471548
85, 1.69170688065587306e+09, 16787476
85, 1.69170690065604305e+09, 16787632
85, 1.69170692065623093e+09, 16787640
85, 1.69170694065640593e+09, 16787640
85, 1.69170696065659595e+09, 16787640
85, 1.69170698065677810e+09, 16787640
85, 1.69170700065696192e+09, 16787656
85, 1.69170702065713406e+09, 16787656
86, 1.69170686065544009e+09, 16471668
86, 1.69170688065577197e+09, 16787624
86, 1.69170690065592909e+09, 16787784
86, 1.69170692065610695e+09, 16787792
86, 1.69170694065627098e+09, 16787792
86, 1.69170696065643096e+09, 16787792
86, 1.69170698065660810e+09, 16787792
86, 1.69170700065675092e+09, 16787808
86, 1.69170702065692091e+09, 16787808
87, 1.69170686065559101e+09, 16470676
87, 1.69170688065591002e+09, 16786748
87, 1.69170690065608311e+09, 16786748
87, 1.69170692065628910e+09, 16786756
87, 1.69170694065647292e+09, 16786756
87, 1.69170696065666509e+09, 16786756
87, 1.69170698065686488e+09, 16786756
87, 1.69170700065705204e+09, 16786772
87, 1.69170702065723300e+09, 16786772
88, 1.69170686065543199e+09, 16463896
88, 1.69170688065577006e+09, 16858116
88, 1.69170690065594697e+09, 16858120
88, 1.69170692065611410e+09, 16858120
88, 1.69170694065629411e+09, 16858120
88, 1.69170696065647292e+09, 16858120
88, 1.69170698065665197e+09, 16858120
88, 1.69170700065682101e+09, 16858136
88, 1.69170702065699697e+09, 16858136
89, 1.69170686065554500e+09, 16467648
89, 1.69170688065589499e+09, 16783744
89, 1.69170690065606499e+09, 16783744
89, 1.69170692065624404e+09, 16783744
89, 1.69170694065642905e+09, 16783744
89, 1.69170696065661502e+09, 16783744
89, 1.69170698065681505e+09, 16783744
89, 1.69170700065699100e+09, 16783760
89, 1.69170702065717411e+09, 16783760
90, 1.69170686065547109e+09, 16462264
90, 1.69170688065575099e+09, 16856508
90, 1.69170690065592289e+09, 16856508
90, 1.69170692065609789e+09, 16856508
90, 1.69170694065628290e+09, 16856508
90, 1.69170696065645504e+09, 16856508
90, 1.69170698065665102e+09, 16856508
90, 1.69170700065682507e+09, 16856524
90, 1.69170702065700793e+09, 16856524
91, 1.69170686065550709e+09, 16417560
91, 1.69170688065583396e+09, 16811784
91, 1.69170690065600300e+09, 16811784
91, 1.69170692065619493e+09, 16811784
91, 1.69170694065639210e+09, 16811784
91, 1.69170696065662098e+09, 16811784
91, 1.69170698065684700e+09, 16811784
91, 1.69170700065705705e+09, 16811800
91, 1.69170702065725899e+09, 16811800
92, 1.69170686065556502e+09, 16415000
92, 1.69170688065587807e+09, 16809232
92, 1.69170690065603709e+09, 16809232
92, 1.69170692065621996e+09, 16809232
92, 1.69170694065640092e+09, 16809232
92, 1.69170696065656996e+09, 16809232
92, 1.69170698065675902e+09, 16809232
92, 1.69170700065693212e+09, 16809248
92, 1.69170702065711403e+09, 16809248
93, 1.69170686065561390e+09, 16463656
93, 1.69170688065593004e+09, 16857892
93, 1.69170690065610600e+09, 16857896
93, 1.69170692065629196e+09, 16857896
93, 1.69170694065647006e+09, 16857896
93, 1.69170696065665293e+09, 16857896
93, 1.69170698065684104e+09, 16857896
93, 1.69170700065702605e+09, 16857912
93, 1.69170702065721107e+09, 16857916
94, 1.69170686065545511e+09, 16462636
94, 1.69170688065577507e+09, 16856872
94, 1.69170690065593290e+09, 16856872
94, 1.69170692065611410e+09, 16856872
94, 1.69170694065627789e+09, 16856872
94, 1.69170696065643907e+09, 16856872
94, 1.69170698065661097e+09, 16856872
94, 1.69170700065677905e+09, 16856888
94, 1.69170702065694904e+09, 16856888
95, 1.69170686065550709e+09, 16468064
95, 1.69170688065582705e+09, 16862296
95, 1.69170690065599489e+09, 16862296
95, 1.69170692065618896e+09, 16862296
95, 1.69170694065637398e+09, 16862296
95, 1.69170696065654993e+09, 16862296
95, 1.69170698065674710e+09, 16862296
95, 1.69170700065692401e+09, 16862312
95, 1.69170702065711689e+09, 16862312
96, 1.69170686065552402e+09, 16467220
96, 1.69170688065581799e+09, 16783280
96, 1.69170690065593290e+09, 16783284
96, 1.69170692065612888e+09, 16783292
96, 1.69170694065631390e+09, 16783292
96, 1.69170696065645194e+09, 16783292
96, 1.69170698065667009e+09, 16783292
96, 1.69170700065684509e+09, 16783308
96, 1.69170702065700293e+09, 16783308
97, 1.69170686065552092e+09, 16471092
97, 1.69170688065588498e+09, 16787180
97, 1.69170690065608811e+09, 16787192
97, 1.69170692065633011e+09, 16787192
97, 1.69170694065654707e+09, 16787192
97, 1.69170696065675402e+09, 16787192
97, 1.69170698065698695e+09, 16787192
97, 1.69170700065720606e+09, 16787208
97, 1.69170702065742493e+09, 16787208
98, 1.69170686065544701e+09, 16470876
98, 1.69170688065579200e+09, 16786948
98, 1.69170690065596604e+09, 16786964
98, 1.69170692065616798e+09, 16786964
98, 1.69170694065633202e+09, 16786964
98, 1.69170696065649700e+09, 16786964
98, 1.69170698065670490e+09, 16786964
98, 1.69170700065690303e+09, 16786980
98, 1.69170702065706611e+09, 16786980
99, 1.69170686065557790e+09, 16464872
99, 1.69170688065590501e+09, 16858916
99, 1.69170690065609097e+09, 16858916
99, 1.69170692065631008e+09, 16859088
99, 1.69170694065649700e+09, 16859088
99, 1.69170696065669298e+09, 16859088
99, 1.69170698065690804e+09, 16859088
99, 1.69170700065711308e+09, 16859104
99, 1.69170702065729308e+09, 16859104
100, 1.69170686065552092e+09, 16473728
100, 1.69170688065584707e+09, 16789828
100, 1.69170690065599298e+09, 16789828
100, 1.69170692065615392e+09, 16789828
100, 1.69170694065630889e+09, 16789828
100, 1.69170696065645409e+09, 16789828
100, 1.69170698065661192e+09, 16789828
100, 1.69170700065674901e+09, 16789844
100, 1.69170702065689206e+09, 16789844
101, 1.69170686065549111e+09, 16464244
101, 1.69170688065577698e+09, 16858476
101, 1.69170690065592909e+09, 16858476
101, 1.69170692065611601e+09, 16858476
101, 1.69170694065628505e+09, 16858476
101, 1.69170696065646791e+09, 16858476
101, 1.69170698065663409e+09, 16858476
101, 1.69170700065681291e+09, 16858492
101, 1.69170702065695095e+09, 16858492
102, 1.69170686065544701e+09, 16472372
102, 1.69170688065575504e+09, 16788452
102, 1.69170690065591502e+09, 16788452
102, 1.69170692065607905e+09, 16788452
102, 1.69170694065626693e+09, 16788452
102, 1.69170696065642905e+09, 16788452
102, 1.69170698065658998e+09, 16788452
102, 1.69170700065671897e+09, 16788468
102, 1.69170702065688801e+09, 16788468
103, 1.69170686065540695e+09, 16470924
103, 1.69170688065565610e+09, 16787000
103, 1.69170690065582299e+09, 16787000
103, 1.69170692065596199e+09, 16787000
103, 1.69170694065607905e+09, 16787000
103, 1.69170696065619898e+09, 16787000
103, 1.69170698065633106e+09, 16787000
103, 1.69170700065644407e+09, 16787016
103, 1.69170702065656590e+09, 16787016
104, 1.69170686065553308e+09, 16469160
104, 1.69170688065592003e+09, 16785236
104, 1.69170690065613198e+09, 16785236
104, 1.69170692065634704e+09, 16785236
104, 1.69170694065658689e+09, 16785236
104, 1.69170696065678811e+09, 16785236
104, 1.69170698065700102e+09, 16785236
104, 1.69170700065724301e+09, 16785252
104, 1.69170702065746593e+09, 16785252
105, 1.69170686065565896e+09, 16469892
105, 1.69170688065600801e+09, 16785976
105, 1.69170690065619111e+09, 16785976
105, 1.69170692065638089e+09, 16785976
105, 1.69170694065662098e+09, 16785976
105, 1.69170696065684605e+09, 16785976
105, 1.69170698065709496e+09, 16785976
105, 1.69170700065731812e+09, 16785992
105, 1.69170702065755391e+09, 16785992
106, 1.69170686065558696e+09, 16462372
106, 1.69170688065591693e+09, 16856584
106, 1.69170690065609097e+09, 16856584
106, 1.69170692065626001e+09, 16856584
106, 1.69170694065647197e+09, 16856584
106, 1.69170696065666699e+09, 16856584
106, 1.69170698065686703e+09, 16856584
106, 1.69170700065705299e+09, 16856600
106, 1.69170702065725207e+09, 16856600
107, 1.69170686065545106e+09, 16471752
107, 1.69170688065579104e+09, 16787668
107, 1.69170690065597391e+09, 16787668
107, 1.69170692065615702e+09, 16787828
107, 1.69170694065639305e+09, 16787828
107, 1.69170696065659094e+09, 16787828
107, 1.69170698065680408e+09, 16787828
107, 1.69170700065701389e+09, 16787828
107, 1.69170702065721297e+09, 16787844
108, 1.69170686065553689e+09, 16464636
108, 1.69170688065587592e+09, 16858828
108, 1.69170690065603590e+09, 16858828
108, 1.69170692065617990e+09, 16858828
108, 1.69170694065634203e+09, 16858828
108, 1.69170696065651011e+09, 16858828
108, 1.69170698065667200e+09, 16858828
108, 1.69170700065683699e+09, 16858844
108, 1.69170702065699291e+09, 16858844
109, 1.69170686065538597e+09, 16462660
109, 1.69170688065570807e+09, 16856860
109, 1.69170690065587091e+09, 16856860
109, 1.69170692065607691e+09, 16856860
109, 1.69170694065624595e+09, 16856860
109, 1.69170696065643191e+09, 16856860
109, 1.69170698065661192e+09, 16856860
109, 1.69170700065679407e+09, 16856876
109, 1.69170702065696311e+09, 16856876
110, 1.69170686065551209e+09, 16469896
110, 1.69170688065581608e+09, 16785944
110, 1.69170690065597606e+09, 16785944
110, 1.69170692065611005e+09, 16785944
110, 1.69170694065625691e+09, 16785944
110, 1.69170696065642190e+09, 16785944
110, 1.69170698065658307e+09, 16785944
110, 1.69170700065674210e+09, 16785960
110, 1.69170702065689206e+09, 16785960
111, 1.69170686065545893e+09, 16470608
111, 1.69170688065577793e+09, 16786700
111, 1.69170690065594101e+09, 16786700
111, 1.69170692065612292e+09, 16786700
111, 1.69170694065628910e+09, 16786700
111, 1.69170696065647197e+09, 16786700
111, 1.69170698065666699e+09, 16786700
111, 1.69170700065683293e+09, 16786716
111, 1.69170702065700197e+09, 16786716
112, 1.69170686065551305e+09, 16473920
112, 1.69170688065581703e+09, 16789984
112, 1.69170690065597510e+09, 16789984
112, 1.69170692065610790e+09, 16789984
112, 1.69170694065626693e+09, 16789984
112, 1.69170696065638399e+09, 16789984
112, 1.69170698065656710e+09, 16789984
112, 1.69170700065672112e+09, 16790000
112, 1.69170702065688992e+09, 16790000
113, 1.69170686065548301e+09, 16470868
113, 1.69170688065578198e+09, 16786932
113, 1.69170690065594196e+09, 16786932
113, 1.69170692065610790e+09, 16786932
113, 1.69170694065630603e+09, 16786932
113, 1.69170696065647602e+09, 16786932
113, 1.69170698065666103e+09, 16786932
113, 1.69170700065683389e+09, 16786948
113, 1.69170702065701199e+09, 16786948
114, 1.69170686065545607e+09, 16470104
114, 1.69170688065575695e+09, 16786180
114, 1.69170690065590692e+09, 16786180
114, 1.69170692065606594e+09, 16786180
114, 1.69170694065625310e+09, 16786180
114, 1.69170696065637994e+09, 16786180
114, 1.69170698065654397e+09, 16786180
114, 1.69170700065672302e+09, 16786196
114, 1.69170702065688992e+09, 16786196
115, 1.69170686065541410e+09, 16470140
115, 1.69170688065571499e+09, 16786200
115, 1.69170690065588307e+09, 16786200
115, 1.69170692065605092e+09, 16786200
115, 1.69170694065625310e+09, 16786200
115, 1.69170696065642595e+09, 16786200
115, 1.69170698065661812e+09, 16786200
115, 1.69170700065679908e+09, 16786216
115, 1.69170702065698195e+09, 16786216
116, 1.69170686065543008e+09, 16461896
116, 1.69170688065571809e+09, 16855960
116, 1.69170690065588093e+09, 16855960
116, 1.69170692065603590e+09, 16856112
116, 1.69170694065621400e+09, 16856112
116, 1.69170696065637589e+09, 16856112
116, 1.69170698065654802e+09, 16856116
116, 1.69170700065668702e+09, 16856132
116, 1.69170702065686107e+09, 16856136
117, 1.69170686065548205e+09, 16472920
117, 1.69170688065582895e+09, 16789000
117, 1.69170690065598989e+09, 16789000
117, 1.69170692065615296e+09, 16789000
117, 1.69170694065634608e+09, 16789000
117, 1.69170696065651488e+09, 16789000
117, 1.69170698065669799e+09, 16789000
117, 1.69170700065687704e+09, 16789016
117, 1.69170702065704608e+09, 16789016
118, 1.69170686065561104e+09, 16469500
118, 1.69170688065594697e+09, 16785588
118, 1.69170690065613508e+09, 16785588
118, 1.69170692065631390e+09, 16785588
118, 1.69170694065652299e+09, 16785588
118, 1.69170696065672207e+09, 16785588
118, 1.69170698065691590e+09, 16785588
118, 1.69170700065709805e+09, 16785604
118, 1.69170702065729499e+09, 16785604
119, 1.69170686065555406e+09, 16466568
119, 1.69170688065591097e+09, 16782668
119, 1.69170690065607810e+09, 16782668
119, 1.69170692065626907e+09, 16782668
119, 1.69170694065645003e+09, 16782668
119, 1.69170696065664506e+09, 16782668
119, 1.69170698065683699e+09, 16782668
119, 1.69170700065701604e+09, 16782684
119, 1.69170702065721107e+09, 16782684
120, 1.69170686065559196e+09, 16461252
120, 1.69170688065585589e+09, 16855440
120, 1.69170690065606689e+09, 16855440
120, 1.69170692065623093e+09, 16855448
120, 1.69170694065640593e+09, 16855448
120, 1.69170696065657210e+09, 16855448
120, 1.69170698065674591e+09, 16855448
120, 1.69170700065690589e+09, 16855464
120, 1.69170702065708089e+09, 16855464
121, 1.69170686065555596e+09, 16463400
121, 1.69170688065587902e+09, 16857624
121, 1.69170690065605211e+09, 16857632
121, 1.69170692065623808e+09, 16857632
121, 1.69170694065643001e+09, 16857632
121, 1.69170696065660810e+09, 16857632
121, 1.69170698065680289e+09, 16857632
121, 1.69170700065697908e+09, 16857648
121, 1.69170702065717101e+09, 16857648
122, 1.69170686065545607e+09, 16472580
122, 1.69170688065577888e+09, 16788628
122, 1.69170690065594792e+09, 16788628
122, 1.69170692065611196e+09, 16788636
122, 1.69170694065628600e+09, 16788636
122, 1.69170696065646601e+09, 16788636
122, 1.69170698065664101e+09, 16788636
122, 1.69170700065680194e+09, 16788652
122, 1.69170702065697193e+09, 16788652
123, 1.69170686065549111e+09, 16462156
123, 1.69170688065581989e+09, 16856360
123, 1.69170690065601897e+09, 16856360
123, 1.69170692065619206e+09, 16856364
123, 1.69170694065638494e+09, 16856364
123, 1.69170696065656495e+09, 16856364
123, 1.69170698065676308e+09, 16856364
123, 1.69170700065694499e+09, 16856380
123, 1.69170702065713406e+09, 16856380
124, 1.69170686065552497e+09, 16464916
124, 1.69170688065586400e+09, 16859132
124, 1.69170690065603709e+09, 16859132
124, 1.69170692065619302e+09, 16859136
124, 1.69170694065636706e+09, 16859136
124, 1.69170696065653801e+09, 16859136
124, 1.69170698065669489e+09, 16859136
124, 1.69170700065686893e+09, 16859152
124, 1.69170702065702891e+09, 16859152
125, 1.69170686065541601e+09, 16470596
125, 1.69170688065575194e+09, 16786684
125, 1.69170690065593505e+09, 16786684
125, 1.69170692065610194e+09, 16786684
125, 1.69170694065628099e+09, 16786684
125, 1.69170696065646696e+09, 16786684
125, 1.69170698065664697e+09, 16786684
125, 1.69170700065682507e+09, 16786700
125, 1.69170702065699601e+09, 16786700
126, 1.69170686065550590e+09, 16469572
126, 1.69170688065583491e+09, 16785652
126, 1.69170690065597701e+09, 16785652
126, 1.69170692065612411e+09, 16785652
126, 1.69170694065628505e+09, 16785652
126, 1.69170696065645099e+09, 16785652
126, 1.69170698065661311e+09, 16785652
126, 1.69170700065677500e+09, 16785668
126, 1.69170702065695095e+09, 16785668
127, 1.69170686065545797e+09, 16461820
127, 1.69170688065579796e+09, 16856052
127, 1.69170690065596890e+09, 16856052
127, 1.69170692065614200e+09, 16856052
127, 1.69170694065630889e+09, 16856052
127, 1.69170696065650606e+09, 16856052
127, 1.69170698065668392e+09, 16856052
127, 1.69170700065687490e+09, 16856068
127, 1.69170702065703797e+09, 16856068
128, 1.69170686065547895e+09, 16461412
128, 1.69170688065581012e+09, 16855628
128, 1.69170690065594912e+09, 16855628
128, 1.69170692065613103e+09, 16855628
128, 1.69170694065628409e+09, 16855628
128, 1.69170696065640712e+09, 16855628
128, 1.69170698065653896e+09, 16855628
128, 1.69170700065669489e+09, 16855644
128, 1.69170702065683293e+09, 16855644
129, 1.69170686065539408e+09, 16463604
129, 1.69170688065570402e+09, 16857640
129, 1.69170690065586805e+09, 16857792
